quality_type,price,url,Year,Jurisdictions,measure_unit
Medium Quality,246.16,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/Nebraska.html,2014,Nebraska,Average ($/Oz.)*
High Quality,265.34,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/Nevada.html,2014,Nevada,Average ($/Oz.)*
Medium Quality,226.33,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/Nevada.html,2014,Nevada,Average ($/Oz.)*
High Quality,353.87,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/New-Hampshire.html,2014,New Hampshire,Average ($/Oz.)*
Medium Quality,289.07,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/New-Hampshire.html,2014,New Hampshire,Average ($/Oz.)*
High Quality,345.36,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/New-Jersey.html,2014,New Jersey,Average ($/Oz.)*
Medium Quality,286.62,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/New-Jersey.html,2014,New Jersey,Average ($/Oz.)*
High Quality,287.82,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/New-Mexico.html,2014,New Mexico,Average ($/Oz.)*
Medium Quality,218.55,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/New-Mexico.html,2014,New Mexico,Average ($/Oz.)*
High Quality,344.47,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/New-York.html,2014,New York,Average ($/Oz.)*
Medium Quality,263.84,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/New-York.html,2014,New York,Average ($/Oz.)*
High Quality,345.57,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/North-Carolina.html,2014,North Carolina,Average ($/Oz.)*
Medium Quality,245.77,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/North-Carolina.html,2014,North Carolina,Average ($/Oz.)*
High Quality,393.94,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/North-Dakota.html,2014,North Dakota,Average ($/Oz.)*
Medium Quality,339.6,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/North-Dakota.html,2014,North Dakota,Average ($/Oz.)*
High Quality,332.75,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/Ohio.html,2014,Ohio,Average ($/Oz.)*
Medium Quality,218.98,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/Ohio.html,2014,Ohio,Average ($/Oz.)*
High Quality,354.61,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/Oklahoma.html,2014,Oklahoma,Average ($/Oz.)*
Medium Quality,237.92,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/Oklahoma.html,2014,Oklahoma,Average ($/Oz.)*
High Quality,205.63,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/Oregon.html,2014,Oregon,Average ($/Oz.)*
Medium Quality,180.92,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/Oregon.html,2014,Oregon,Average ($/Oz.)*
High Quality,363.16,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/Pennsylvania.html,2014,Pennsylvania,Average ($/Oz.)*
Medium Quality,269.14,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/Pennsylvania.html,2014,Pennsylvania,Average ($/Oz.)*
High Quality,338.78,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/Puerto-Rico.html,2014,Puerto Rico,Average ($/Oz.)*
Medium Quality,193.72,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/Puerto-Rico.html,2014,Puerto Rico,Average ($/Oz.)*
High Quality,317.06,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/Rhode-Island.html,2014,Rhode Island,Average ($/Oz.)*
Medium Quality,259.41,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/Rhode-Island.html,2014,Rhode Island,Average ($/Oz.)*
High Quality,336.98,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/South-Carolina.html,2014,South Carolina,Average ($/Oz.)*
Medium Quality,205.78,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/South-Carolina.html,2014,South Carolina,Average ($/Oz.)*
High Quality,357.05,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/South-Dakota.html,2014,South Dakota,Average ($/Oz.)*
Medium Quality,348.81,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/South-Dakota.html,2014,South Dakota,Average ($/Oz.)*
High Quality,348.95,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/Tennessee.html,2014,Tennessee,Average ($/Oz.)*
Medium Quality,225.56,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/Tennessee.html,2014,Tennessee,Average ($/Oz.)*
High Quality,334.46,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/Texas.html,2014,Texas,Average ($/Oz.)*
Medium Quality,233.43,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/Texas.html,2014,Texas,Average ($/Oz.)*
High Quality,290.27,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/Utah.html,2014,Utah,Average ($/Oz.)*
Medium Quality,237.67,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/Utah.html,2014,Utah,Average ($/Oz.)*
High Quality,371.51,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/Vermont.html,2014,Vermont,Average ($/Oz.)*
Medium Quality,308.89,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/Vermont.html,2014,Vermont,Average ($/Oz.)*
High Quality,364.85,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/Virginia.html,2014,Virginia,Average ($/Oz.)*
Medium Quality,292.26,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/Virginia.html,2014,Virginia,Average ($/Oz.)*
High Quality,233.01,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/Washington.html,2014,Washington,Average ($/Oz.)*
Medium Quality,189.86,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/Washington.html,2014,Washington,Average ($/Oz.)*
High Quality,359.35,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/West-Virginia.html,2014,West Virginia,Average ($/Oz.)*
Medium Quality,224.03,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/West-Virginia.html,2014,West Virginia,Average ($/Oz.)*
High Quality,350.66,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/Wisconsin.html,2014,Wisconsin,Average ($/Oz.)*
Medium Quality,273.24,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/Wisconsin.html,2014,Wisconsin,Average ($/Oz.)*
High Quality,322.27,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/Wyoming.html,2014,Wyoming,Average ($/Oz.)*
Medium Quality,351.86,https://web.archive.org/web/20141227232308/http:/www.priceofweed.com/prices/United-States/Wyoming.html,2014,Wyoming,Average ($/Oz.)*
High Quality,338.01,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Alabama.html,2015,Alabama,Average ($/Oz.)*
Medium Quality,208.9,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Alabama.html,2015,Alabama,Average ($/Oz.)*
High Quality,293.61,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Alaska.html,2015,Alaska,Average ($/Oz.)*
Medium Quality,294.56,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Alaska.html,2015,Alaska,Average ($/Oz.)*
High Quality,297.72,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Arizona.html,2015,Arizona,Average ($/Oz.)*
Medium Quality,210.16,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Arizona.html,2015,Arizona,Average ($/Oz.)*
High Quality,338.28,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Arkansas.html,2015,Arkansas,Average ($/Oz.)*
Medium Quality,216.03,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Arkansas.html,2015,Arkansas,Average ($/Oz.)*
High Quality,243.14,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/California.html,2015,California,Average ($/Oz.)*
Medium Quality,190.93,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/California.html,2015,California,Average ($/Oz.)*
High Quality,241.38,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Colorado.html,2015,Colorado,Average ($/Oz.)*
Medium Quality,196.19,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Colorado.html,2015,Colorado,Average ($/Oz.)*
High Quality,331.96,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Connecticut.html,2015,Connecticut,Average ($/Oz.)*
Medium Quality,266.62,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Connecticut.html,2015,Connecticut,Average ($/Oz.)*
High Quality,349.08,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Delaware.html,2015,Delaware,Average ($/Oz.)*
Medium Quality,248.37,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Delaware.html,2015,Delaware,Average ($/Oz.)*
High Quality,356.06,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/District-of-Columbia.html,2015,District of Columbia,Average ($/Oz.)*
Medium Quality,285.56,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/District-of-Columbia.html,2015,District of Columbia,Average ($/Oz.)*
High Quality,297.72,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Florida.html,2015,Florida,Average ($/Oz.)*
Medium Quality,218.97,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Florida.html,2015,Florida,Average ($/Oz.)*
High Quality,318.76,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Georgia.html,2015,Georgia,Average ($/Oz.)*
Medium Quality,220.2,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Georgia.html,2015,Georgia,Average ($/Oz.)*
High Quality,301.5,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Hawaii.html,2015,Hawaii,Average ($/Oz.)*
Medium Quality,263.61,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Hawaii.html,2015,Hawaii,Average ($/Oz.)*
High Quality,274.42,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Idaho.html,2015,Idaho,Average ($/Oz.)*
Medium Quality,243.05,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Idaho.html,2015,Idaho,Average ($/Oz.)*
High Quality,350.18,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Illinois.html,2015,Illinois,Average ($/Oz.)*
Medium Quality,286.8,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Illinois.html,2015,Illinois,Average ($/Oz.)*
High Quality,330.6,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Indiana.html,2015,Indiana,Average ($/Oz.)*
Medium Quality,221.75,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Indiana.html,2015,Indiana,Average ($/Oz.)*
High Quality,362.62,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Iowa.html,2015,Iowa,Average ($/Oz.)*
Medium Quality,292.72,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Iowa.html,2015,Iowa,Average ($/Oz.)*
High Quality,347.29,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Kansas.html,2015,Kansas,Average ($/Oz.)*
Medium Quality,268.14,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Kansas.html,2015,Kansas,Average ($/Oz.)*
High Quality,342.05,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Kentucky.html,2015,Kentucky,Average ($/Oz.)*
Medium Quality,187.99,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Kentucky.html,2015,Kentucky,Average ($/Oz.)*
High Quality,359.06,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Louisiana.html,2015,Louisiana,Average ($/Oz.)*
Medium Quality,245.66,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Louisiana.html,2015,Louisiana,Average ($/Oz.)*
High Quality,299.54,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Maine.html,2015,Maine,Average ($/Oz.)*
Medium Quality,234.79,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Maine.html,2015,Maine,Average ($/Oz.)*
High Quality,359.96,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Maryland.html,2015,Maryland,Average ($/Oz.)*
Medium Quality,270.91,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Maryland.html,2015,Maryland,Average ($/Oz.)*
High Quality,339.35,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Massachusetts.html,2015,Massachusetts,Average ($/Oz.)*
Medium Quality,283.28,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Massachusetts.html,2015,Massachusetts,Average ($/Oz.)*
High Quality,281.81,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Michigan.html,2015,Michigan,Average ($/Oz.)*
Medium Quality,265.58,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Michigan.html,2015,Michigan,Average ($/Oz.)*
High Quality,335.17,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Minnesota.html,2015,Minnesota,Average ($/Oz.)*
Medium Quality,272.72,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Minnesota.html,2015,Minnesota,Average ($/Oz.)*
High Quality,343.74,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Mississippi.html,2015,Mississippi,Average ($/Oz.)*
Medium Quality,158.79,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Mississippi.html,2015,Mississippi,Average ($/Oz.)*
High Quality,348.19,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Missouri.html,2015,Missouri,Average ($/Oz.)*
